acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_median,acc_x_dom_freq,acc_x_dom_mag,acc_x_spectral_energy,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_median,acc_y_dom_freq,acc_y_dom_mag,acc_y_spectral_energy,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_median,acc_z_dom_freq,acc_z_dom_mag,acc_z_spectral_energy,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_median,gyro_x_dom_freq,gyro_x_dom_mag,gyro_x_spectral_energy,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_median,gyro_y_dom_freq,gyro_y_dom_mag,gyro_y_spectral_energy,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_median,gyro_z_dom_freq,gyro_z_dom_mag,gyro_z_spectral_energy,acc_mag_mean,acc_mag_max,acc_mag_std,activity,person
1.6967541041072818,2.400502146861932,-5.069313,7.9960475,1.6400647,1.2987012987012987,0.7930991237573692,5.757301441397684,-0.45141551038652133,2.3021425190895126,-5.6756733,6.0550604,-0.77097684,1.1988011988011988,0.93720584716483,2.8510587693111336,0.810683162703076,1.083076587145885,-2.2079859,3.95568,0.9304282587935624,1.1988011988011988,0.2968430090893679,1.243148695596744,0.02354726097688233,3.3245152134780245,-8.579602,7.7983055,0.53878313,1.2987012987012987,1.140042707471515,5.52123449580063,0.27641531412347586,2.7274941587538777,-8.085412,9.948551,0.042760566,1.1988011988011988,0.7903279199015928,3.7923017226035207,0.055602210910781436,6.587910060761804,-9.690562666666668,13.51234,-0.6786759992639999,1.1988011988011988,2.8432843829963486,21.68169248931801,3.5101232198983623,9.777759314013188,1.9093813777711923,jumpingjacks,arne
1.2192969935992375,1.8589008215087177,-3.414605,7.960781300000001,1.2996049,1.1988011988011988,0.6188478418736422,3.2127152606010303,-0.06946426319157245,2.2184762301862766,-4.6858993,6.2301712,-0.31519994,1.1988011988011988,0.9344871647474465,2.463185315779586,0.5742996745601092,0.9724657633310325,-3.0757314,4.8203745,0.6222086874999999,1.1988011988011988,0.21234397095433802,0.8021925741673838,-0.04318112543287441,3.56795129768719,-7.839234,8.784243,0.7208183383443472,1.1988011988011988,1.4481212047846441,6.36064406147562,-0.055601168850268355,2.2565574066158303,-6.77816075,8.3407545,-0.1338123007520086,1.1988011988011988,0.7938968268675352,2.546573672471403,-0.14986447601761155,5.920361686518822,-8.852659,13.043195,-1.006095,1.1988011988011988,2.8353340896274424,17.530292777355854,2.845844757843464,10.170405368780692,1.7432898152765173,jumpingjacks,arne
1.6411785594862376,2.19074999569661,-3.0631626,7.9962916,1.541617904833296,1.2012012012012012,1.2032317285545382,5.09075774107298,-0.5514427701453584,1.9566004922114204,-4.46783435,5.3480263,-0.81149036,1.2012012012012012,1.123997343027684,2.2163158130047105,0.6432436858543004,1.3879549364763097,-4.08686055,4.928736150000001,0.6301821429980886,2.4024024024024024,0.4020096518245925,1.3760077186094337,-0.32346097302023696,3.684264012195526,-8.561888,10.709079,0.20341812,1.2012012012012012,2.024797540886022,6.884733962496608,0.2545439007988752,2.4075707522733834,-5.83865,8.932682,0.089186326,1.2012012012012012,1.1421992022788758,2.960089961471856,-0.36863284178155165,6.453962544586266,-10.66082,11.657752,-1.4795157,1.2012012012012012,4.278599324889762,20.94185877157378,3.3046092574477464,9.489945135426723,1.7428258809314106,jumpingjacks,arne
1.7654837225256073,2.3002586756146206,-3.8224244,7.9962916,1.7381566238736048,1.2000000000000002,1.2473953856737596,5.759885476511844,-0.776923900593118,2.0751861709173363,-5.8717737,6.121444,-1.17952844071776,1.2000000000000002,1.1031214907402391,2.7546701033231815,0.8213475536788141,1.3811039187274883,-3.46073175,5.742301,0.8173171800000001,1.2000000000000002,0.6547281169097304,1.6273849844081123,-0.13296179146149073,3.7384311989583603,-8.458651,8.1440555,0.36713,1.2000000000000002,2.134727911475198,6.998725722673536,0.36098083479289794,1.9977766367707632,-6.3212337,8.301048,0.314577799194968,1.2000000000000002,0.4934148326284891,2.1238746311106422,-0.39645927336011333,6.940823240633464,-10.961366,12.44027,-1.2410663945463014,1.2000000000000002,4.506074365403176,24.220616727595743,3.5048953899454363,10.890865787369274,1.8994742038043828,jumpingjacks,arne
1.958102421772764,2.479354606614299,-5.08554295,7.9962916,1.898932088240021,1.2000000000000002,1.3239391902821351,6.90470678182475,-1.0200103895016919,1.998468818076615,-5.7331486,5.462489,-1.3159283038632785,1.2000000000000002,1.0198408647791952,3.035365217247351,0.7814564851123705,1.498422708850541,-5.3204482,6.755261,0.7656513166825628,1.2000000000000002,0.5842638143100835,1.7321880004548023,-0.32489435642848113,3.6992643628967627,-10.2820835,8.594874,0.08529206499999994,1.2000000000000002,1.8666251663446303,6.940994521172773,0.45212742881067963,2.1230161334598963,-7.2552466,8.031656,0.26297788149527435,1.2000000000000002,0.6258733478139625,2.4558376720732435,-0.11607281130105766,7.488381606213988,-11.457389,15.1616755,-0.792440575001472,1.2000000000000002,4.82163596851658,28.02338537570894,3.7713597871682625,10.805856902935394,1.907801545890746,jumpingjacks,arne
0.23128512552471192,0.4072853189155778,-0.6856381433333333,1.1646413,0.1860755559077639,0.7056451612903226,0.18158810178554308,0.13635029252110759,0.06294469699984602,0.12812377599431107,-0.30336314,0.381583495,0.0712010955454363,0.5040322580645161,0.03540527645652405,0.012161980622319898,0.7512355520905122,0.7009730815804605,-0.8542004,1.9339097,0.8257321511650133,0.7056451612903226,0.3700677900581625,0.8097888290512031,-0.04271933496357866,0.6548424137327996,-1.7831156333333336,1.608957993,-0.05928484536295835,0.8064516129032259,0.14709891768139893,0.2160180992451746,1.5705735530645992,2.415484913196699,-4.303938321428571,5.906019499999999,2.5155608821678848,0.7056451612903226,1.324127902184547,5.381048198859835,-0.1307766886476049,0.49953184723516636,-1.4978416,0.88514376,-0.08830494067216335,0.20161290322580647,0.14996154623385996,0.1417428331522644,1.0746151418319871,2.0055483800691833,0.37434537723718025,lifting,arne
0.25690806316592024,0.3866061767426569,-0.737434226875,0.90899123,0.219651525,0.8008008008008007,0.1512875284300542,0.140659113892529,0.061020140588752034,0.08008237024741799,-0.1308553633333333,0.34412071,0.0526294107577231,0.20020020020020018,0.02005401496539825,0.006926840766878294,0.5643204710641707,0.6325414370490317,-0.847976925,1.97515525,0.7464490766666666,0.8008008008008007,0.22878514187878835,0.5183116742647331,-0.08697999527654365,0.49309598174251273,-1.9553796,1.13083374,-0.012217305,0.9009009009009008,0.10820368892480708,0.12901564966649137,1.286982321108919,2.899062182062491,-4.5747088300000005,4.583322,2.5612600357471176,0.7007007007007007,0.9664391310959445,5.854397775324381,-0.1292037195098908,0.3870992632922308,-1.1630874,0.72494435,-0.0695255168518518,0.10010010010010009,0.11253748808801395,0.09154152303814603,0.9306854624185928,2.0528790218981454,0.27841446722380503,lifting,arne
0.08250577936145798,0.49071112029399644,-0.8645278421052631,1.01051908,0.01388075656,0.8,0.2075501178614081,0.12708577054136344,0.07489874602967486,0.10283200995174684,-0.224044555,0.4165708571428571,0.08828262660416665,0.6000000000000001,0.025609651357806067,0.010891760579225066,0.7014324847433957,0.620125899345108,-0.9515792,1.90974805,0.902493239129984,0.8,0.2710177603849382,0.6840933713457702,0.03261563733153874,0.5740555921709165,-2.03283736,1.693572984166667,0.07096218072916666,0.7000000000000001,0.14111887044131913,0.16567307793645616,0.7573264257579461,2.9698862122794956,-4.4306054,5.4000487,2.097028062237343,0.8,1.2979091008162962,4.9792457098439655,-0.03279337644988632,0.4626276286814575,-1.5864171,1.1459832,-0.09391235483915385,0.8,0.15107649257282463,0.10798062534812047,1.0201968142472069,1.9991324533568815,0.3146649958769302,lifting,arne
0.2223901349185463,0.4258191373470469,-0.6765267,0.9604629,0.1965881136363636,0.8008008008008007,0.13602190129055194,0.14002758925399478,0.0670792423549425,0.08639592406621188,-0.1914151560434782,0.328745115,0.0767631980256572,0.6006006006006006,0.022512565182275294,0.008228016738829102,0.6428661569870812,0.560848732161956,-0.6973691719999999,1.7960783,0.8044459572542836,0.5005005005005004,0.1699288082697994,0.5703951128999081,-0.031098607859356215,0.4800648312987758,-2.1991148,1.627345,-0.0445175275715576,0.20020020020020018,0.1271459984635841,0.11608289806815851,1.4320307200928746,2.4433825450796705,-4.234518,4.575991566666667,2.40619921431744,0.7007007007007007,0.8988290800855095,5.032783066911744,-0.02811702415180511,0.3722835345561311,-0.8193739233333334,0.91477068,-0.0289003024141806,0.6006006006006006,0.11330900828030124,0.0700187152160235,0.9489291674970481,1.8766582551082105,0.26395211811349434,lifting,arne
0.321660979460711,0.3804606395179411,-0.5775919875,0.9318105466666666,0.3464643812590956,0.2004008016032064,0.1251025069721425,0.1757684800237348,0.05353770359683688,0.04745508686237463,-0.10409041637,0.16046763,0.0524204001458125,0.501002004008016,0.012950904752579588,0.0039912315427438035,0.5926822168585074,0.5193043024130022,-0.3701651099999999,1.7462784299999998,0.6534746153144543,0.2004008016032064,0.19321932481727255,0.4859759725257284,0.06861251316578793,0.43513682735776843,-1.018835955714286,1.110553,0.12767367174848354,0.501002004008016,0.1543499660370208,0.09928645374273118,-0.1443182535942146,2.5824840185496782,-3.7549886666666654,3.8784707285714286,-0.1174935825943728,0.501002004008016,0.7894372555764928,3.352099570696308,-0.020166360423426538,0.22527926870578627,-0.62124997,0.4605924,0.03916108915073855,0.3006012024048096,0.08338035548724966,0.02575663377241867,0.9053971293483517,1.824094479649634,0.23275809844117962,lifting,arne
0.7195738840925343,0.3989894255269757,-0.175965278,1.4105695666666669,0.6228339695785446,0.5005005005005004,0.19732199104718356,0.5973031795523912,0.03979472289206324,0.1163227503192201,-0.30946457,0.36022848,0.0415000438502766,0.10010010010010009,0.03406925044907568,0.008342338827585614,0.41744536658275416,0.5666622898256427,-0.66237134,1.7206036,0.260775151575,0.5005005005005004,0.2740341091449893,0.33465299564748613,0.15823386702794817,0.4971045350104356,-1.0305296,1.89673664,0.1643746777309882,1.101101101101101,0.12595518417323687,0.14847073589908563,-0.3852452062034183,1.0249744679946629,-2.3854287,5.258328,-0.353462092930432,0.5005005005005004,0.4608480126185035,0.6731743867810225,-0.021768031564964214,0.37311729344230354,-1.018801042,1.03511115,0.057815797552395,0.5005005005005004,0.11842445907999626,0.07001242659580016,1.0555260809348643,1.7259389148940392,0.2700071640664782,rowing,arne
0.6714777724030678,0.3500233473275496,0.047347106,1.56108778,0.5385304647703582,0.6006006006006006,0.18111374992869836,0.5120792511772487,0.06767788096692746,0.11610352211584724,-0.252965335,0.55059314,0.0702395816076492,1.6016016016016015,0.02875582467347578,0.01131356273534158,0.5567926466901769,0.5688187784597557,-0.9493827,2.017133,0.47578961,0.6006006006006006,0.3449533372264251,0.47163351343177157,-0.11581273994322676,0.6087171320324579,-3.03844365,2.8069258,-0.1063928236239478,1.101101101101101,0.17618708918619042,0.19849541042092583,-0.1018718032689076,1.1110049778728086,-2.8008173,3.539614957142857,-0.1310829077295938,0.6006006006006006,0.5457449420985412,0.6269261109160957,0.017889226803970645,0.42068308402413757,-1.1578950666666668,1.4196508,0.0249900499445295,1.2012012012012012,0.09777833263478189,0.08871857732337737,1.0568427503084563,2.0960225796210907,0.32827302820894644,rowing,arne
0.7125858021795989,0.3477471684494918,0.000244057,1.6717921,0.6038727038779903,0.6000000000000001,0.18058899660817287,0.5681822737820729,0.0870595599868084,0.16638766470181243,-0.655659795,0.65077865,0.08943477612,0.2,0.05056266489714251,0.021408071078465103,0.483323389807973,0.5387103425213411,-0.72533816,1.61151,0.39771347326944195,0.6000000000000001,0.30830588114657953,0.3785608514988833,0.018099243256629087,0.5722362002115488,-2.5619688,1.9895881,-0.00565255992834395,1.7000000000000002,0.14955817902508445,0.16389150182469567,-0.0542348495927268,1.1596156449059187,-2.4324653,3.477656,-0.18228946419944192,0.6000000000000001,0.518197394921187,0.6746479737380668,0.019751987484007888,0.5079660875690294,-1.3762794,2.7635543,0.03229840467096075,2.3000000000000003,0.12384077418138138,0.12927690338844586,1.0522802723450553,1.8131290299318497,0.2830701471683248,rowing,arne
0.7411376635902138,0.3851627300738926,0.0405135045,1.6185876,0.6061245550050489,0.5015045135406218,0.1662491995352976,0.623385802351551,0.039549435252621425,0.1231984058240305,-0.46541715,0.4444282499999999,0.040269446,0.20060180541624872,0.027841724356397254,0.009145469668717134,0.4815996689541683,0.5098541240298687,-0.5017206675,1.5491127166666665,0.398423445,0.6018054162487462,0.2148620971893146,0.3617834883178596,-0.008427034282950071,0.5846967745932745,-1.954158,1.6872098,-0.016493361,0.5015045135406218,0.1621984732048545,0.17083472450906248,-0.06524752981298666,1.1110206756165055,-2.493552,4.14191062,-0.2106885469887176,0.6018054162487462,0.4170455227820282,0.6208216703777731,-0.03237112431415234,0.3818356339812965,-1.32160695,1.1502593,-0.017715095,0.3009027081243731,0.10069109742784103,0.0738739967968784,1.0632772940356536,1.6402369941115251,0.2745160598791112,rowing,arne
0.6660104664072483,0.3643172907326876,-0.059671995,1.5168158,0.6084821251117287,0.6000000000000001,0.15731835629757077,0.5098671288040122,0.052418864089354256,0.08875045252943943,-0.28042176,0.31556603,0.059979464507181404,2.1,0.017630808686483906,0.006682322246740132,0.5531262869626177,0.4555249933155886,-0.5973301,1.7585138333333334,0.48092949470170443,0.6000000000000001,0.22774804870967413,0.4095964660136672,-0.006064897227760861,0.5381013241759932,-2.5424211000000003,2.4055874,0.0025827024698759,1.4000000000000001,0.12334428558156757,0.1446727745788381,-0.07060540972063198,1.015036048462513,-2.132705071428572,3.7030652,-0.17157666276032002,0.6000000000000001,0.41202765638457917,0.5196198844679089,-0.042536107395323854,0.2848833254696368,-1.0079277,0.9425651,-0.0608376319421471,1.4000000000000001,0.047329381262154295,0.04234923968256189,1.016276471089082,1.8019041963365017,0.25937313020498515,rowing,arne
